month,country,know_ini,ambig_ini,day,date,jul_start_date,jul_end_date,day_span,n_injurd,tar_gpol,event,posthoc,ev_type,linked,loc_type,ad_viol,weap_grd,n_killed_a,e_length,n_injurd_d,dam_prop,arrests,per_atk_i,per_atk_e,pub_order,retribution,sc_animosity,anti_gov_sentmnts,class_conflict,pol_desires,retain_power,eco_scarcity,pers_security,coup,coup_failed,region,weapon,duration,s_month,s_day,weekday
1,Togo,1,FALSE,16,1/16/1963,6575,6605,31,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,3,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,3,1,1,3
7,Togo,1,FALSE,16,7/16/1967,8036,8400,365,0,FALSE,TRUE,FALSE,5,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,3,1,1,1
7,Togo,1,FALSE,16,7/16/1982,13515,13879,365,0,FALSE,TRUE,FALSE,4,FALSE,3,FALSE,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,6
11,Togo,1,FALSE,11,11/11/1998,19649,19695,47,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,3,10,18,1
7,Togo,1,FALSE,16,7/16/2000,20089,20820,732,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,7
7,Togo,1,FALSE,16,7/16/2000,20089,20453,365,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,7
11,Togo,2,TRUE,29,11/29/2002,21122,21150,29,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,1,350,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,10,30,4
2,Togo,1,FALSE,14,2/14/2005,21955,21964,10,0,FALSE,TRUE,FALSE,4,FALSE,15,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,9,4
2,Togo,1,FALSE,14,2/14/2005,21955,21964,10,0,FALSE,TRUE,FALSE,4,FALSE,15,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,9,4
2,Togo,1,FALSE,16,2/16/2005,21959,21964,6,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,2,13,1
2,Togo,1,FALSE,16,2/16/2005,21959,21964,6,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,5,12,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,1,2,13,1
4,Togo,5,FALSE,26,4/26/2005,22030,22033,4,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,12,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,4,25,2
7,Cameroon,1,FALSE,16,7/16/1959,5114,5478,365,0,FALSE,TRUE,FALSE,4,FALSE,21,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,5
2,Cameroon,1,FALSE,11,2/11/1960,5479,5529,51,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,6
7,Cameroon,1,FALSE,16,7/16/1968,8401,8765,365,0,FALSE,TRUE,FALSE,5,TRUE,0,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,3,1,1,2
6,Cameroon,1,FALSE,7,6/7/1982,13666,13677,12,0,FALSE,TRUE,TRUE,NA,FALSE,27,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,2,6,1,3
8,Cameroon,NA,FALSE,20,8/20/1986,15204,15210,7,0,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,1,1623,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,8,17,1
1,Cameroon,1,FALSE,21,1/21/1998,19376,19381,6,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,18,1
1,Cameroon,0,FALSE,14,1/14/2001,20464,20472,9,0,FALSE,TRUE,FALSE,2,FALSE,9,FALSE,3,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,2,1,10,4
2,Nigeria,0,FALSE,4,2/4/1955,3684,3689,6,0,FALSE,TRUE,FALSE,NA,FALSE,1,FALSE,1,13,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,2,1,3
8,Nigeria,1,FALSE,6,8/6/1963,6756,6828,73,0,FALSE,TRUE,FALSE,5,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,3,7,1,2
6,Nigeria,1,FALSE,16,6/16/1964,7091,7120,30,0,TRUE,TRUE,TRUE,1,FALSE,27,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,5,31,1
6,Nigeria,1,FALSE,22,6/22/1964,7090,7103,14,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,5,30,7
10,Nigeria,1,FALSE,16,10/16/1965,7580,7610,31,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,1,190,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,10,2,7
1,Nigeria,5,FALSE,16,1/16/1966,7685,7686,2,0,FALSE,TRUE,FALSE,4,TRUE,2,FALSE,1,1,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,15,7
1,Nigeria,1,FALSE,17,1/17/1966,7685,7688,4,0,FALSE,TRUE,FALSE,4,FALSE,9,FALSE,1,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,15,7
1,Nigeria,1,FALSE,16,1/16/1966,7671,7701,31,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,7
1,Nigeria,1,FALSE,11,1/11/1966,7679,7683,5,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,3,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,1,1,9,1
1,Nigeria,1,FALSE,11,1/11/1966,7679,7683,5,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,2,2,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,1,1,9,1
5,Nigeria,1,FALSE,30,5/30/1966,7820,8185,366,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,5,30,2
5,Nigeria,1,FALSE,1,5/1/1966,7883,8401,519,0,FALSE,TRUE,FALSE,2,TRUE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,8,1,2
5,Nigeria,1,FALSE,1,5/1/1966,7883,8401,519,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,3,8,1,2
5,Nigeria,5,FALSE,29,5/29/1966,7818,7819,2,600,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,2,82,2,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,1,5,28,7
5,Nigeria,1,FALSE,29,5/29/1966,7818,7819,2,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,2,0,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,1,5,28,7
5,Nigeria,1,FALSE,29,5/29/1966,7817,7820,4,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,5,27,6
5,Nigeria,1,FALSE,29,5/29/1966,7817,7820,4,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,3,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,1,5,27,6
6,Nigeria,1,FALSE,16,6/16/1966,7822,7852,31,0,TRUE,TRUE,TRUE,4,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,3,6,1,4
6,Nigeria,1,FALSE,8,6/8/1966,7826,7832,7,0,FALSE,TRUE,FALSE,4,FALSE,21,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,6,5,1
7,Nigeria,1,FALSE,16,7/16/1966,7852,7882,31,0,FALSE,TRUE,FALSE,4,TRUE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,7,1,6
7,Nigeria,1,FALSE,16,7/16/1966,7671,8035,365,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,5,320,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,3,1,1,7
10,Nigeria,1,FALSE,7,10/7/1966,7914,7987,74,0,FALSE,TRUE,TRUE,NA,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,9,1,5
3,Nigeria,1,FALSE,30,3/30/1967,8185,8430,246,0,FALSE,TRUE,TRUE,4,TRUE,2,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,5,30,3
5,Nigeria,1,FALSE,28,5/28/1967,8180,8185,6,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,5,25,5
7,Nigeria,1,FALSE,16,7/16/1967,8217,8247,31,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,7,1,7
7,Nigeria,1,FALSE,7,7/7/1967,8222,8224,3,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,5,320,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,1,7,6,5
8,Nigeria,1,FALSE,16,8/16/1967,8248,8278,31,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,8,1,3
8,Nigeria,2,TRUE,18,8/18/1967,8222,8276,55,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,7,6,5
8,Nigeria,1,FALSE,12,8/12/1967,8248,8270,23,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,2,8,1,3
8,Nigeria,1,FALSE,15,8/15/1967,8257,8266,10,0,FALSE,TRUE,TRUE,2,TRUE,2,FALSE,3,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,2,8,10,5
10,Nigeria,1,FALSE,12,10/12/1967,8264,8345,82,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,8,17,5
10,Nigeria,1,FALSE,7,10/7/1967,8309,8321,13,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,10,1,1
10,Nigeria,5,FALSE,21,10/21/1967,8298,8329,32,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,1,989,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,9,20,4
10,Nigeria,1,FALSE,21,10/21/1967,8298,8329,32,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,450,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,3,9,20,4
10,Nigeria,1,FALSE,27,10/27/1967,8332,8338,7,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,10,24,3
10,Nigeria,1,FALSE,17,10/17/1967,8321,8328,8,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,5,0,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,2,10,13,6
1,Nigeria,2,TRUE,24,1/24/1968,8421,8427,7,0,FALSE,TRUE,FALSE,2,TRUE,14,FALSE,1,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,21,1
1,Nigeria,1,FALSE,16,1/16/1968,8401,8431,31,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,2
4,Nigeria,1,FALSE,12,4/12/1968,8501,8502,2,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,3,600,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,1,4,10,4
1,Nigeria,1,FALSE,16,1/16/1969,8767,8796,30,0,FALSE,TRUE,FALSE,2,TRUE,22,FALSE,4,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,2,1,1,4
3,Nigeria,1,FALSE,13,3/13/1969,8820,8828,9,0,TRUE,TRUE,FALSE,4,FALSE,10,FALSE,5,6,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,23,2,2,23,1
3,Nigeria,1,FALSE,13,3/13/1969,8820,8828,9,0,TRUE,TRUE,FALSE,4,TRUE,10,FALSE,5,12,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,23,2,2,23,1
4,Nigeria,1,FALSE,9,4/9/1969,8842,8859,18,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,0,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,2,3,17,2
4,Nigeria,0,FALSE,27,4/27/1969,8883,8884,2,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,4,27,1
5,Nigeria,1,FALSE,6,5/6/1969,8888,8897,10,0,FALSE,TRUE,FALSE,2,TRUE,14,FALSE,1,11,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,5,2,6
7,Nigeria,2,TRUE,23,7/23/1969,8968,8974,7,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,7,21,2
1,Nigeria,1,FALSE,10,1/10/1970,9139,9142,4,0,FALSE,TRUE,FALSE,2,FALSE,6,FALSE,5,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,23,1,1,8,5
2,Nigeria,1,FALSE,15,2/15/1975,10989,11016,28,0,FALSE,TRUE,FALSE,4,FALSE,18,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,7
10,Nigeria,1,FALSE,16,10/16/1975,11231,11261,31,0,FALSE,TRUE,FALSE,5,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,3,10,1,4
2,Nigeria,1,FALSE,15,2/15/1976,11354,11382,29,0,FALSE,TRUE,FALSE,4,TRUE,2,FALSE,NA,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,2,2,1,1
3,Nigeria,1,FALSE,2,3/2/1976,11354,11415,62,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,NA,21,4,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,3,2,1,1
2,Nigeria,1,FALSE,15,2/15/1977,11720,11747,28,0,FALSE,TRUE,FALSE,4,TRUE,9,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,3
2,Nigeria,1,FALSE,15,2/15/1977,11720,11747,28,0,FALSE,TRUE,FALSE,4,TRUE,9,FALSE,2,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,12,2,2,1,3
2,Nigeria,1,FALSE,15,2/15/1977,11720,11747,28,0,FALSE,TRUE,FALSE,4,TRUE,9,FALSE,1,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,3
3,Nigeria,1,FALSE,7,3/7/1977,11749,11761,13,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,3,2,4
11,Nigeria,1,FALSE,16,11/16/1980,13057,13148,92,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,3,50,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,3,9,30,3
11,Nigeria,1,FALSE,1,11/1/1980,13057,13118,62,0,FALSE,TRUE,FALSE,4,TRUE,27,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,9,30,3
10,Nigeria,1,FALSE,28,10/28/1982,13813,13816,4,0,FALSE,TRUE,TRUE,4,FALSE,27,FALSE,3,50,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,1,10,26,3
7,Nigeria,1,FALSE,16,7/16/1983,14244,14245,2,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,12,31,7
7,Nigeria,1,FALSE,16,7/16/1983,14244,14245,2,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,12,31,7
7,Nigeria,1,FALSE,16,7/16/1983,14244,14245,2,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,12,31,7
8,Nigeria,1,FALSE,19,8/19/1983,14103,14116,14,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,1,21,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,8,12,6
8,Nigeria,1,FALSE,15,8/15/1983,14103,14109,7,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,1,40,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,8,12,6
8,Nigeria,1,FALSE,15,8/15/1983,14103,14109,7,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,2,1,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,1,8,12,6
8,Nigeria,1,FALSE,16,8/16/1983,14103,14110,8,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,8,12,6
8,Nigeria,1,FALSE,30,8/30/1983,14244,14362,119,0,FALSE,TRUE,FALSE,4,TRUE,2,FALSE,1,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,12,31,7
8,Nigeria,0,FALSE,14,8/14/1983,14104,14105,2,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,3,10,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,1,8,13,7
4,Nigeria,1,FALSE,16,4/16/1984,14335,14364,30,0,FALSE,TRUE,FALSE,4,TRUE,2,FALSE,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2,3,31,7
